"Run ID","Flow","precision","Hyperparameters"
"6457569","mlr.classif.ranger(13)","1","num.trees:419,mtry:3,sample.fraction:893142178584821,num.threads:1,verbose:FALSE,openml.seed:1,openml.kind:Mersenne-Twister,openml.normal.kind:Inversion"
"6457537","mlr.classif.ranger(13)","1","num.trees:1879,mtry:6,replace:FALSE,sample.fraction:744053665641695,num.threads:1,verbose:FALSE,openml.seed:1,openml.kind:Mersenne-Twister,openml.normal.kind:Inversion"
"6457572","mlr.classif.ranger(13)","1","num.trees:342,mtry:6,sample.fraction:66700204173103,respect.unordered.factors:TRUE,num.threads:1,verbose:FALSE,openml.seed:1,openml.kind:Mersenne-Twister,openml.normal.kind:Inversion"
"6457530","mlr.classif.ranger(13)","1","num.trees:1402,mtry:3,replace:FALSE,sample.fraction:92289699439425,respect.unordered.factors:TRUE,num.threads:1,verbose:FALSE,openml.seed:1,openml.kind:Mersenne-Twister,openml.normal.kind:Inversion"
"6457531","mlr.classif.ranger(13)","1","num.trees:1584,mtry:5,sample.fraction:674286746024154,num.threads:1,verbose:FALSE,openml.seed:1,openml.kind:Mersenne-Twister,openml.normal.kind:Inversion"
"6457807","mlr.classif.ranger(13)","1","num.trees:1186,mtry:5,sample.fraction:657142051542178,num.threads:1,verbose:FALSE,openml.seed:1,openml.kind:Mersenne-Twister,openml.normal.kind:Inversion"
"6457808","mlr.classif.ranger(13)","1","num.trees:1249,mtry:4,replace:FALSE,sample.fraction:833217900712043,num.threads:1,verbose:FALSE,openml.seed:1,openml.kind:Mersenne-Twister,openml.normal.kind:Inversion"
"6457812","mlr.classif.ranger(13)","1","num.trees:1744,mtry:6,sample.fraction:520834404532798,respect.unordered.factors:TRUE,num.threads:1,verbose:FALSE,openml.seed:1,openml.kind:Mersenne-Twister,openml.normal.kind:Inversion"
"6457801","mlr.classif.ranger(13)","1","num.trees:1963,mtry:5,sample.fraction:942016635206528,respect.unordered.factors:TRUE,num.threads:1,verbose:FALSE,openml.seed:1,openml.kind:Mersenne-Twister,openml.normal.kind:Inversion"
"6458226","mlr.classif.ranger(13)","1","num.trees:1892,mtry:5,sample.fraction:562011790066026,num.threads:1,verbose:FALSE,openml.seed:1,openml.kind:Mersenne-Twister,openml.normal.kind:Inversion"
"6458200","mlr.classif.ranger(13)","1","num.trees:503,mtry:6,replace:FALSE,sample.fraction:333679437055252,respect.unordered.factors:TRUE,num.threads:1,verbose:FALSE,openml.seed:1,openml.kind:Mersenne-Twister,openml.normal.kind:Inversion"
"6458209","mlr.classif.ranger(13)","1","num.trees:1521,mtry:5,replace:FALSE,sample.fraction:533750124811195,num.threads:1,verbose:FALSE,openml.seed:1,openml.kind:Mersenne-Twister,openml.normal.kind:Inversion"
"6457158","mlr.classif.ranger(13)","1","num.trees:1223,mtry:6,sample.fraction:93926308886148,respect.unordered.factors:TRUE,num.threads:1,verbose:FALSE,openml.seed:1,openml.kind:Mersenne-Twister,openml.normal.kind:Inversion"
"6457450","mlr.classif.ranger(13)","1","num.trees:1714,mtry:5,sample.fraction:809282698947936,num.threads:1,verbose:FALSE,openml.seed:1,openml.kind:Mersenne-Twister,openml.normal.kind:Inversion"
"6457437","mlr.classif.ranger(13)","1","num.trees:936,mtry:5,replace:FALSE,sample.fraction:87166337359231,respect.unordered.factors:TRUE,num.threads:1,verbose:FALSE,openml.seed:1,openml.kind:Mersenne-Twister,openml.normal.kind:Inversion"
"6457444","mlr.classif.ranger(13)","1","num.trees:1573,mtry:5,sample.fraction:550792114576325,respect.unordered.factors:TRUE,num.threads:1,verbose:FALSE,openml.seed:1,openml.kind:Mersenne-Twister,openml.normal.kind:Inversion"
"6457449","mlr.classif.ranger(13)","1","num.trees:1516,mtry:6,replace:FALSE,sample.fraction:365656503476202,respect.unordered.factors:TRUE,num.threads:1,verbose:FALSE,openml.seed:1,openml.kind:Mersenne-Twister,openml.normal.kind:Inversion"
"6457734","mlr.classif.ranger(13)","1","num.trees:1630,mtry:3,sample.fraction:715217048348859,num.threads:1,verbose:FALSE,openml.seed:1,openml.kind:Mersenne-Twister,openml.normal.kind:Inversion"
"6457735","mlr.classif.ranger(13)","1","num.trees:583,mtry:5,replace:FALSE,sample.fraction:611477594356984,respect.unordered.factors:TRUE,num.threads:1,verbose:FALSE,openml.seed:1,openml.kind:Mersenne-Twister,openml.normal.kind:Inversion"
"6457740","mlr.classif.ranger(13)","1","num.trees:996,mtry:6,sample.fraction:636360398144461,num.threads:1,verbose:FALSE,openml.seed:1,openml.kind:Mersenne-Twister,openml.normal.kind:Inversion"
"6457720","mlr.classif.ranger(13)","1","num.trees:1331,mtry:6,replace:FALSE,sample.fraction:552480145636946,respect.unordered.factors:TRUE,num.threads:1,verbose:FALSE,openml.seed:1,openml.kind:Mersenne-Twister,openml.normal.kind:Inversion"
"6458040","mlr.classif.ranger(13)","1","num.trees:1874,mtry:3,replace:FALSE,sample.fraction:826265714690089,num.threads:1,verbose:FALSE,openml.seed:1,openml.kind:Mersenne-Twister,openml.normal.kind:Inversion"
"6457081","mlr.classif.ranger(13)","1","num.trees:697,mtry:3,sample.fraction:914873045217246,respect.unordered.factors:TRUE,num.threads:1,verbose:FALSE,openml.seed:1,openml.kind:Mersenne-Twister,openml.normal.kind:Inversion"
"6457359","mlr.classif.ranger(13)","1","num.trees:177,mtry:3,sample.fraction:670077010593377,num.threads:1,verbose:FALSE,openml.seed:1,openml.kind:Mersenne-Twister,openml.normal.kind:Inversion"
"6457947","mlr.classif.ranger(13)","1","num.trees:1728,mtry:6,replace:FALSE,sample.fraction:622982813417912,num.threads:1,verbose:FALSE,openml.seed:1,openml.kind:Mersenne-Twister,openml.normal.kind:Inversion"
"6457952","mlr.classif.ranger(13)","1","num.trees:1567,mtry:4,sample.fraction:541815353184938,respect.unordered.factors:TRUE,num.threads:1,verbose:FALSE,openml.seed:1,openml.kind:Mersenne-Twister,openml.normal.kind:Inversion"
"6457953","mlr.classif.ranger(13)","1","num.trees:1640,mtry:5,sample.fraction:627107242448255,respect.unordered.factors:TRUE,num.threads:1,verbose:FALSE,openml.seed:1,openml.kind:Mersenne-Twister,openml.normal.kind:Inversion"
"6457931","mlr.classif.ranger(13)","1","num.trees:353,mtry:5,replace:FALSE,sample.fraction:510849706921726,num.threads:1,verbose:FALSE,openml.seed:1,openml.kind:Mersenne-Twister,openml.normal.kind:Inversion"
"6457932","mlr.classif.ranger(13)","1","num.trees:467,mtry:6,replace:FALSE,sample.fraction:527358335023746,num.threads:1,verbose:FALSE,openml.seed:1,openml.kind:Mersenne-Twister,openml.normal.kind:Inversion"
"6457940","mlr.classif.ranger(13)","1","num.trees:915,mtry:4,replace:FALSE,sample.fraction:815165120689198,num.threads:1,verbose:FALSE,openml.seed:1,openml.kind:Mersenne-Twister,openml.normal.kind:Inversion"
"6457924","mlr.classif.ranger(13)","1","num.trees:156,mtry:4,replace:FALSE,sample.fraction:637108178110793,respect.unordered.factors:TRUE,num.threads:1,verbose:FALSE,openml.seed:1,openml.kind:Mersenne-Twister,openml.normal.kind:Inversion"
"6458079","mlr.classif.ranger(13)","1","num.trees:198,mtry:4,replace:FALSE,sample.fraction:822630069847219,num.threads:1,verbose:FALSE,openml.seed:1,openml.kind:Mersenne-Twister,openml.normal.kind:Inversion"
"6458050","mlr.classif.ranger(13)","1","num.trees:920,mtry:5,replace:FALSE,sample.fraction:748498326539993,respect.unordered.factors:TRUE,num.threads:1,verbose:FALSE,openml.seed:1,openml.kind:Mersenne-Twister,openml.normal.kind:Inversion"
"6458051","mlr.classif.ranger(13)","1","num.trees:751,mtry:4,replace:FALSE,sample.fraction:885465877642855,respect.unordered.factors:TRUE,num.threads:1,verbose:FALSE,openml.seed:1,openml.kind:Mersenne-Twister,openml.normal.kind:Inversion"
"6458055","mlr.classif.ranger(13)","1","num.trees:996,mtry:3,replace:FALSE,sample.fraction:826587572228163,num.threads:1,verbose:FALSE,openml.seed:1,openml.kind:Mersenne-Twister,openml.normal.kind:Inversion"
"6458057","mlr.classif.ranger(13)","1","num.trees:1018,mtry:4,sample.fraction:84447788791731,respect.unordered.factors:TRUE,num.threads:1,verbose:FALSE,openml.seed:1,openml.kind:Mersenne-Twister,openml.normal.kind:Inversion"
"6458094","mlr.classif.ranger(13)","1","num.trees:1208,mtry:4,sample.fraction:718095086910762,num.threads:1,verbose:FALSE,openml.seed:1,openml.kind:Mersenne-Twister,openml.normal.kind:Inversion"
"6458730","mlr.classif.ranger(13)","1","num.trees:727,mtry:6,sample.fraction:719428195920773,num.threads:1,verbose:FALSE,openml.seed:1,openml.kind:Mersenne-Twister,openml.normal.kind:Inversion"
"6458802","mlr.classif.ranger(13)","1","num.trees:688,mtry:6,sample.fraction:393640716630034,respect.unordered.factors:TRUE,num.threads:1,verbose:FALSE,openml.seed:1,openml.kind:Mersenne-Twister,openml.normal.kind:Inversion"
"6458767","mlr.classif.ranger(13)","1","num.trees:1802,mtry:6,replace:FALSE,sample.fraction:346167571097612,respect.unordered.factors:TRUE,num.threads:1,verbose:FALSE,openml.seed:1,openml.kind:Mersenne-Twister,openml.normal.kind:Inversion"
"6458805","mlr.classif.ranger(13)","1","num.trees:732,mtry:5,sample.fraction:96331515070051,respect.unordered.factors:TRUE,num.threads:1,verbose:FALSE,openml.seed:1,openml.kind:Mersenne-Twister,openml.normal.kind:Inversion"
"6458790","mlr.classif.ranger(13)","1","num.trees:1498,mtry:6,sample.fraction:480411542207003,num.threads:1,verbose:FALSE,openml.seed:1,openml.kind:Mersenne-Twister,openml.normal.kind:Inversion"
"6459188","mlr.classif.ranger(13)","1","num.trees:762,mtry:4,replace:FALSE,sample.fraction:955288529372774,respect.unordered.factors:TRUE,num.threads:1,verbose:FALSE,openml.seed:1,openml.kind:Mersenne-Twister,openml.normal.kind:Inversion"
"6459189","mlr.classif.ranger(13)","1","num.trees:759,mtry:6,sample.fraction:823205484775826,respect.unordered.factors:TRUE,num.threads:1,verbose:FALSE,openml.seed:1,openml.kind:Mersenne-Twister,openml.normal.kind:Inversion"
"6459194","mlr.classif.ranger(13)","1","num.trees:465,mtry:6,replace:FALSE,sample.fraction:795255800453015,respect.unordered.factors:TRUE,num.threads:1,verbose:FALSE,openml.seed:1,openml.kind:Mersenne-Twister,openml.normal.kind:Inversion"
"6459166","mlr.classif.ranger(13)","1","num.trees:1881,mtry:6,replace:FALSE,sample.fraction:67113283702638,respect.unordered.factors:TRUE,num.threads:1,verbose:FALSE,openml.seed:1,openml.kind:Mersenne-Twister,openml.normal.kind:Inversion"
"6459217","mlr.classif.ranger(13)","1","num.trees:253,mtry:4,sample.fraction:994214351312257,respect.unordered.factors:TRUE,num.threads:1,verbose:FALSE,openml.seed:1,openml.kind:Mersenne-Twister,openml.normal.kind:Inversion"
"6459225","mlr.classif.ranger(13)","1","num.trees:1631,mtry:6,sample.fraction:956821249844506,respect.unordered.factors:TRUE,num.threads:1,verbose:FALSE,openml.seed:1,openml.kind:Mersenne-Twister,openml.normal.kind:Inversion"
"6459227","mlr.classif.ranger(13)","1","num.trees:926,mtry:6,sample.fraction:622830506693572,respect.unordered.factors:TRUE,num.threads:1,verbose:FALSE,openml.seed:1,openml.kind:Mersenne-Twister,openml.normal.kind:Inversion"
"6459267","mlr.classif.ranger(13)","1","num.trees:402,mtry:4,sample.fraction:817121136700734,num.threads:1,verbose:FALSE,openml.seed:1,openml.kind:Mersenne-Twister,openml.normal.kind:Inversion"
"6459269","mlr.classif.ranger(13)","1","num.trees:438,mtry:5,sample.fraction:61458374473732,num.threads:1,verbose:FALSE,openml.seed:1,openml.kind:Mersenne-Twister,openml.normal.kind:Inversion"
"6459032","mlr.classif.ranger(13)","1","num.trees:1714,mtry:5,sample.fraction:72979977724608,num.threads:1,verbose:FALSE,openml.seed:1,openml.kind:Mersenne-Twister,openml.normal.kind:Inversion"
"6458988","mlr.classif.ranger(13)","1","num.trees:1750,mtry:4,replace:FALSE,sample.fraction:662530768918805,num.threads:1,verbose:FALSE,openml.seed:1,openml.kind:Mersenne-Twister,openml.normal.kind:Inversion"
"6458996","mlr.classif.ranger(13)","1","num.trees:1461,mtry:6,replace:FALSE,sample.fraction:399829679029062,respect.unordered.factors:TRUE,num.threads:1,verbose:FALSE,openml.seed:1,openml.kind:Mersenne-Twister,openml.normal.kind:Inversion"
"6458998","mlr.classif.ranger(13)","1","num.trees:1124,mtry:5,sample.fraction:961593166855164,respect.unordered.factors:TRUE,num.threads:1,verbose:FALSE,openml.seed:1,openml.kind:Mersenne-Twister,openml.normal.kind:Inversion"
"6458990","mlr.classif.ranger(13)","1","num.trees:477,mtry:6,replace:FALSE,sample.fraction:930021606432274,respect.unordered.factors:TRUE,num.threads:1,verbose:FALSE,openml.seed:1,openml.kind:Mersenne-Twister,openml.normal.kind:Inversion"
"6458981","mlr.classif.ranger(13)","1","num.trees:1411,mtry:5,replace:FALSE,sample.fraction:93940191057045,respect.unordered.factors:TRUE,num.threads:1,verbose:FALSE,openml.seed:1,openml.kind:Mersenne-Twister,openml.normal.kind:Inversion"
"6459063","mlr.classif.ranger(13)","1","num.trees:1799,mtry:4,sample.fraction:678097808593884,respect.unordered.factors:TRUE,num.threads:1,verbose:FALSE,openml.seed:1,openml.kind:Mersenne-Twister,openml.normal.kind:Inversion"
"6459065","mlr.classif.ranger(13)","1","num.trees:809,mtry:5,sample.fraction:357812526123598,respect.unordered.factors:TRUE,num.threads:1,verbose:FALSE,openml.seed:1,openml.kind:Mersenne-Twister,openml.normal.kind:Inversion"
"6459147","mlr.classif.ranger(13)","1","num.trees:1252,mtry:6,replace:FALSE,sample.fraction:651572984317318,num.threads:1,verbose:FALSE,openml.seed:1,openml.kind:Mersenne-Twister,openml.normal.kind:Inversion"
"6459128","mlr.classif.ranger(13)","1","num.trees:879,mtry:4,replace:FALSE,sample.fraction:467336064111441,num.threads:1,verbose:FALSE,openml.seed:1,openml.kind:Mersenne-Twister,openml.normal.kind:Inversion"
"6459129","mlr.classif.ranger(13)","1","num.trees:1543,mtry:6,sample.fraction:440423665032722,num.threads:1,verbose:FALSE,openml.seed:1,openml.kind:Mersenne-Twister,openml.normal.kind:Inversion"
"6459132","mlr.classif.ranger(13)","1","num.trees:1450,mtry:4,replace:FALSE,sample.fraction:737137752934359,respect.unordered.factors:TRUE,num.threads:1,verbose:FALSE,openml.seed:1,openml.kind:Mersenne-Twister,openml.normal.kind:Inversion"
"6459133","mlr.classif.ranger(13)","1","num.trees:1189,mtry:6,sample.fraction:494818359264173,respect.unordered.factors:TRUE,num.threads:1,verbose:FALSE,openml.seed:1,openml.kind:Mersenne-Twister,openml.normal.kind:Inversion"
"6457375","mlr.classif.ranger(13)","1","num.trees:967,mtry:5,replace:FALSE,sample.fraction:740987986652181,respect.unordered.factors:TRUE,num.threads:1,verbose:FALSE,openml.seed:1,openml.kind:Mersenne-Twister,openml.normal.kind:Inversion"
"6457622","mlr.classif.ranger(13)","1","num.trees:1546,mtry:4,sample.fraction:653641445864923,respect.unordered.factors:TRUE,num.threads:1,verbose:FALSE,openml.seed:1,openml.kind:Mersenne-Twister,openml.normal.kind:Inversion"
"6457634","mlr.classif.ranger(13)","1","num.trees:225,mtry:3,replace:FALSE,sample.fraction:675136032095179,num.threads:1,verbose:FALSE,openml.seed:1,openml.kind:Mersenne-Twister,openml.normal.kind:Inversion"
"6457600","mlr.classif.ranger(13)","1","num.trees:1323,mtry:3,sample.fraction:91248510282021,respect.unordered.factors:TRUE,num.threads:1,verbose:FALSE,openml.seed:1,openml.kind:Mersenne-Twister,openml.normal.kind:Inversion"
"6457603","mlr.classif.ranger(13)","1","num.trees:1835,mtry:5,replace:FALSE,sample.fraction:878047698247246,respect.unordered.factors:TRUE,num.threads:1,verbose:FALSE,openml.seed:1,openml.kind:Mersenne-Twister,openml.normal.kind:Inversion"
"6457646","mlr.classif.ranger(13)","1","num.trees:701,mtry:3,sample.fraction:927836186112836,num.threads:1,verbose:FALSE,openml.seed:1,openml.kind:Mersenne-Twister,openml.normal.kind:Inversion"
"6457644","mlr.classif.ranger(13)","1","num.trees:859,mtry:5,sample.fraction:458900874457322,num.threads:1,verbose:FALSE,openml.seed:1,openml.kind:Mersenne-Twister,openml.normal.kind:Inversion"
"6457845","mlr.classif.ranger(13)","1","num.trees:671,mtry:4,sample.fraction:78613163784612,respect.unordered.factors:TRUE,num.threads:1,verbose:FALSE,openml.seed:1,openml.kind:Mersenne-Twister,openml.normal.kind:Inversion"
"6457863","mlr.classif.ranger(13)","1","num.trees:518,mtry:6,sample.fraction:977286468376406,num.threads:1,verbose:FALSE,openml.seed:1,openml.kind:Mersenne-Twister,openml.normal.kind:Inversion"
"6458716","mlr.classif.ranger(13)","1","num.trees:100,mtry:3,replace:FALSE,sample.fraction:652725161146373,respect.unordered.factors:TRUE,num.threads:1,verbose:FALSE,openml.seed:1,openml.kind:Mersenne-Twister,openml.normal.kind:Inversion"
"6458654","mlr.classif.ranger(13)","1","num.trees:774,mtry:4,replace:FALSE,sample.fraction:716777200903744,respect.unordered.factors:TRUE,num.threads:1,verbose:FALSE,openml.seed:1,openml.kind:Mersenne-Twister,openml.normal.kind:Inversion"
"6458651","mlr.classif.ranger(13)","1","num.trees:1813,mtry:3,replace:FALSE,sample.fraction:738386636809446,num.threads:1,verbose:FALSE,openml.seed:1,openml.kind:Mersenne-Twister,openml.normal.kind:Inversion"
"6458954","mlr.classif.ranger(13)","1","num.trees:901,mtry:5,sample.fraction:404886471573263,respect.unordered.factors:TRUE,num.threads:1,verbose:FALSE,openml.seed:1,openml.kind:Mersenne-Twister,openml.normal.kind:Inversion"
"6458955","mlr.classif.ranger(13)","1","num.trees:1156,mtry:6,replace:FALSE,sample.fraction:495353676425293,respect.unordered.factors:TRUE,num.threads:1,verbose:FALSE,openml.seed:1,openml.kind:Mersenne-Twister,openml.normal.kind:Inversion"
"6458911","mlr.classif.ranger(13)","1","num.trees:1325,mtry:6,sample.fraction:907636735937558,num.threads:1,verbose:FALSE,openml.seed:1,openml.kind:Mersenne-Twister,openml.normal.kind:Inversion"
"6458921","mlr.classif.ranger(13)","1","num.trees:1375,mtry:6,sample.fraction:909292610245757,respect.unordered.factors:TRUE,num.threads:1,verbose:FALSE,openml.seed:1,openml.kind:Mersenne-Twister,openml.normal.kind:Inversion"
"6458941","mlr.classif.ranger(13)","1","num.trees:990,mtry:4,sample.fraction:707721090549603,num.threads:1,verbose:FALSE,openml.seed:1,openml.kind:Mersenne-Twister,openml.normal.kind:Inversion"
"6458962","mlr.classif.ranger(13)","1","num.trees:207,mtry:6,sample.fraction:639494929229841,respect.unordered.factors:TRUE,num.threads:1,verbose:FALSE,openml.seed:1,openml.kind:Mersenne-Twister,openml.normal.kind:Inversion"
"6458966","mlr.classif.ranger(13)","1","num.trees:883,mtry:4,replace:FALSE,sample.fraction:684850057726726,num.threads:1,verbose:FALSE,openml.seed:1,openml.kind:Mersenne-Twister,openml.normal.kind:Inversion"
"6458926","mlr.classif.ranger(13)","1","num.trees:613,mtry:4,sample.fraction:517870840593241,respect.unordered.factors:TRUE,num.threads:1,verbose:FALSE,openml.seed:1,openml.kind:Mersenne-Twister,openml.normal.kind:Inversion"
"6458735","mlr.classif.ranger(13)","1","num.trees:885,mtry:6,sample.fraction:597909758030437,num.threads:1,verbose:FALSE,openml.seed:1,openml.kind:Mersenne-Twister,openml.normal.kind:Inversion"
"6458751","mlr.classif.ranger(13)","1","num.trees:1282,mtry:3,replace:FALSE,sample.fraction:818643351295032,respect.unordered.factors:TRUE,num.threads:1,verbose:FALSE,openml.seed:1,openml.kind:Mersenne-Twister,openml.normal.kind:Inversion"
"6458834","mlr.classif.ranger(13)","1","num.trees:1437,mtry:4,sample.fraction:619880160386674,num.threads:1,verbose:FALSE,openml.seed:1,openml.kind:Mersenne-Twister,openml.normal.kind:Inversion"
"6458702","mlr.classif.ranger(13)","1","num.trees:1866,mtry:6,sample.fraction:529433389776386,respect.unordered.factors:TRUE,num.threads:1,verbose:FALSE,openml.seed:1,openml.kind:Mersenne-Twister,openml.normal.kind:Inversion"
"6458862","mlr.classif.ranger(13)","1","num.trees:863,mtry:6,replace:FALSE,sample.fraction:756783716497011,num.threads:1,verbose:FALSE,openml.seed:1,openml.kind:Mersenne-Twister,openml.normal.kind:Inversion"
"6458863","mlr.classif.ranger(13)","1","num.trees:883,mtry:5,replace:FALSE,sample.fraction:862080160551704,num.threads:1,verbose:FALSE,openml.seed:1,openml.kind:Mersenne-Twister,openml.normal.kind:Inversion"
"6458881","mlr.classif.ranger(13)","1","num.trees:693,mtry:6,sample.fraction:576275724801235,num.threads:1,verbose:FALSE,openml.seed:1,openml.kind:Mersenne-Twister,openml.normal.kind:Inversion"
"6458884","mlr.classif.ranger(13)","1","num.trees:489,mtry:3,replace:FALSE,sample.fraction:809745822567493,num.threads:1,verbose:FALSE,openml.seed:1,openml.kind:Mersenne-Twister,openml.normal.kind:Inversion"
"6459433","mlr.classif.ranger(13)","1","num.trees:1304,mtry:3,sample.fraction:924875089596026,num.threads:1,verbose:FALSE,openml.seed:1,openml.kind:Mersenne-Twister,openml.normal.kind:Inversion"
"6459439","mlr.classif.ranger(13)","1","num.trees:1613,mtry:5,sample.fraction:808354403590783,num.threads:1,verbose:FALSE,openml.seed:1,openml.kind:Mersenne-Twister,openml.normal.kind:Inversion"
"6459440","mlr.classif.ranger(13)","1","num.trees:255,mtry:6,sample.fraction:378450762014836,num.threads:1,verbose:FALSE,openml.seed:1,openml.kind:Mersenne-Twister,openml.normal.kind:Inversion"
"6459721","mlr.classif.ranger(13)","1","num.trees:1882,mtry:4,replace:FALSE,sample.fraction:767587498924695,respect.unordered.factors:TRUE,num.threads:1,verbose:FALSE,openml.seed:1,openml.kind:Mersenne-Twister,openml.normal.kind:Inversion"
"6459767","mlr.classif.ranger(13)","1","num.trees:1455,mtry:6,replace:FALSE,sample.fraction:806932484125718,num.threads:1,verbose:FALSE,openml.seed:1,openml.kind:Mersenne-Twister,openml.normal.kind:Inversion"
"6459768","mlr.classif.ranger(13)","1","num.trees:1708,mtry:5,replace:FALSE,sample.fraction:715139348106459,num.threads:1,verbose:FALSE,openml.seed:1,openml.kind:Mersenne-Twister,openml.normal.kind:Inversion"
"6459770","mlr.classif.ranger(13)","1","num.trees:1925,mtry:6,sample.fraction:748801299440675,num.threads:1,verbose:FALSE,openml.seed:1,openml.kind:Mersenne-Twister,openml.normal.kind:Inversion"
"6459778","mlr.classif.ranger(13)","1","num.trees:129,mtry:6,sample.fraction:490724030695856,respect.unordered.factors:TRUE,num.threads:1,verbose:FALSE,openml.seed:1,openml.kind:Mersenne-Twister,openml.normal.kind:Inversion"
"6459763","mlr.classif.ranger(13)","1","num.trees:973,mtry:5,sample.fraction:864696675771847,num.threads:1,verbose:FALSE,openml.seed:1,openml.kind:Mersenne-Twister,openml.normal.kind:Inversion"
"6459515","mlr.classif.ranger(13)","1","num.trees:591,mtry:4,replace:FALSE,sample.fraction:521856562956236,num.threads:1,verbose:FALSE,openml.seed:1,openml.kind:Mersenne-Twister,openml.normal.kind:Inversion"
"6459518","mlr.classif.ranger(13)","1","num.trees:828,mtry:5,replace:FALSE,sample.fraction:646435307664797,num.threads:1,verbose:FALSE,openml.seed:1,openml.kind:Mersenne-Twister,openml.normal.kind:Inversion"
"6460100","mlr.classif.ranger(13)","1","num.trees:1667,mtry:5,replace:FALSE,sample.fraction:802023205114529,num.threads:1,verbose:FALSE,openml.seed:1,openml.kind:Mersenne-Twister,openml.normal.kind:Inversion"
"6461482","mlr.classif.svm(6)","1","cost:513510026974,kernel:polynomial,openml.seed:1,openml.kind:Mersenne-Twister,openml.normal.kind:Inversion"
"6461644","mlr.classif.svm(6)","1","cost:540108235085,kernel:polynomial,openml.seed:1,openml.kind:Mersenne-Twister,openml.normal.kind:Inversion"
"6461636","mlr.classif.svm(6)","1","cost:613854199586,kernel:polynomial,degree:4,openml.seed:1,openml.kind:Mersenne-Twister,openml.normal.kind:Inversion"
"6461752","mlr.classif.svm(6)","1","cost:073941988414,kernel:polynomial,degree:2,openml.seed:1,openml.kind:Mersenne-Twister,openml.normal.kind:Inversion"
"6461757","mlr.classif.svm(6)","1","cost:878472771618,kernel:polynomial,degree:2,openml.seed:1,openml.kind:Mersenne-Twister,openml.normal.kind:Inversion"
"6461759","mlr.classif.svm(6)","1","cost:5156712823691,kernel:polynomial,degree:2,openml.seed:1,openml.kind:Mersenne-Twister,openml.normal.kind:Inversion"
"6461270","mlr.classif.svm(6)","1","cost:513595670388822,gamma:392053247038657,openml.seed:1,openml.kind:Mersenne-Twister,openml.normal.kind:Inversion"
"6461560","mlr.classif.svm(6)","1","cost:3941587783123,kernel:polynomial,openml.seed:1,openml.kind:Mersenne-Twister,openml.normal.kind:Inversion"
"6462017","mlr.classif.svm(6)","1","cost:555519148891,gamma:861866065580408,openml.seed:1,openml.kind:Mersenne-Twister,openml.normal.kind:Inversion"
"6461338","mlr.classif.svm(6)","1","cost:115985482003,gamma:944202322930355,openml.seed:1,openml.kind:Mersenne-Twister,openml.normal.kind:Inversion"
"6461349","mlr.classif.svm(6)","1","cost:065360582856,gamma:983998097720031,openml.seed:1,openml.kind:Mersenne-Twister,openml.normal.kind:Inversion"
"6461710","mlr.classif.svm(6)","1","cost:41830285326436,gamma:212108986102131,openml.seed:1,openml.kind:Mersenne-Twister,openml.normal.kind:Inversion"
"6461722","mlr.classif.svm(6)","1","cost:773065676934862,gamma:671153296595214,openml.seed:1,openml.kind:Mersenne-Twister,openml.normal.kind:Inversion"
"6461702","mlr.classif.svm(6)","1","cost:4367424616912,kernel:polynomial,degree:2,openml.seed:1,openml.kind:Mersenne-Twister,openml.normal.kind:Inversion"
"6461877","mlr.classif.svm(6)","1","cost:02257086967,kernel:polynomial,degree:4,openml.seed:1,openml.kind:Mersenne-Twister,openml.normal.kind:Inversion"
"6462075","mlr.classif.svm(6)","1","cost:70057831616353,kernel:polynomial,degree:2,openml.seed:1,openml.kind:Mersenne-Twister,openml.normal.kind:Inversion"
"6462026","mlr.classif.svm(6)","1","cost:1572290338631,gamma:615920365844804,openml.seed:1,openml.kind:Mersenne-Twister,openml.normal.kind:Inversion"
"6462151","mlr.classif.svm(6)","1","cost:993887009052,gamma:0762459135967185,openml.seed:1,openml.kind:Mersenne-Twister,openml.normal.kind:Inversion"
"6462140","mlr.classif.svm(6)","1","cost:066079732794,kernel:polynomial,degree:4,openml.seed:1,openml.kind:Mersenne-Twister,openml.normal.kind:Inversion"
"6461405","mlr.classif.svm(6)","1","cost:173449037352,kernel:polynomial,degree:4,openml.seed:1,openml.kind:Mersenne-Twister,openml.normal.kind:Inversion"
"6461411","mlr.classif.svm(6)","1","cost:9020958575539,gamma:0409675703891509,openml.seed:1,openml.kind:Mersenne-Twister,openml.normal.kind:Inversion"
"6461414","mlr.classif.svm(6)","1","cost:93586832899,kernel:polynomial,openml.seed:1,openml.kind:Mersenne-Twister,openml.normal.kind:Inversion"
"6461421","mlr.classif.svm(6)","1","cost:045355152997,kernel:polynomial,openml.seed:1,openml.kind:Mersenne-Twister,openml.normal.kind:Inversion"
"6461865","mlr.classif.svm(6)","1","cost:914260742839,kernel:polynomial,degree:2,openml.seed:1,openml.kind:Mersenne-Twister,openml.normal.kind:Inversion"
"6461866","mlr.classif.svm(6)","1","cost:4012950034723,gamma:872525208484882,openml.seed:1,openml.kind:Mersenne-Twister,openml.normal.kind:Inversion"
"6460571","mlr.classif.ranger(13)","1","num.trees:1157,mtry:6,replace:FALSE,sample.fraction:388090776070021,respect.unordered.factors:TRUE,num.threads:1,verbose:FALSE,openml.seed:1,openml.kind:Mersenne-Twister,openml.normal.kind:Inversion"
